idx,N,iters,cost_min_sum,num_routes,len_routes,objective,v_speeds,elapsed_s
322,100,16000,148.845358,26,3;5;5;4;5;4;5;5;5;4;3;4;3;4;3;4;4;5;4;4;3;2;3;3;3;3,time,0.25;0.2;0.166667,1214.494815
323,100,16000,148.032903,28,4;4;4;4;5;4;3;3;7;3;3;3;4;3;3;4;5;4;4;4;3;3;3;2;2;4;2;3,time,0.25;0.2;0.166667,1205.571852
324,100,16000,147.275954,27,7;4;4;4;3;3;4;4;3;5;4;4;3;4;4;3;4;4;3;3;5;4;3;3;2;4;2,time,0.25;0.2;0.166667,1243.528455
325,100,16000,162.559251,26,5;3;6;3;3;4;4;5;5;3;3;5;3;6;5;6;3;3;3;3;4;2;4;3;3;3,time,0.25;0.2;0.166667,1211.896047
326,100,16000,142.440333,24,6;5;3;5;4;6;3;4;4;4;3;5;3;4;4;3;5;4;4;6;3;3;4;5,time,0.25;0.2;0.166667,1252.098495
327,100,16000,165.887028,27,5;4;3;8;3;3;5;5;4;5;3;6;3;3;3;3;5;4;3;4;4;3;2;3;2;2;2,time,0.25;0.2;0.166667,1226.703864
328,100,16000,148.091430,25,5;6;3;5;4;5;3;4;5;4;7;4;3;3;5;3;3;5;3;4;4;4;3;3;2,time,0.25;0.2;0.166667,1227.849117
329,100,16000,172.480789,25,5;6;5;4;5;4;7;5;5;3;6;3;4;3;5;3;2;3;4;3;4;3;3;2;3,time,0.25;0.2;0.166667,1242.657607
330,100,16000,148.522030,27,5;4;4;4;5;5;4;3;3;6;3;3;4;3;3;3;3;4;4;3;5;3;3;4;3;3;3,time,0.25;0.2;0.166667,1238.447895
331,100,16000,131.255759,23,3;6;5;5;6;6;3;3;3;4;3;4;4;4;4;4;8;6;4;3;3;4;5,time,0.25;0.2;0.166667,1279.142154
332,100,16000,146.624673,24,5;6;5;3;7;3;4;5;3;3;5;5;4;4;6;4;5;3;4;5;3;3;3;2,time,0.25;0.2;0.166667,1242.642148
333,100,16000,117.244659,27,4;3;6;5;5;4;5;5;4;3;6;3;3;4;4;5;3;3;4;3;3;2;3;3;3;2;2,time,0.25;0.2;0.166667,1196.122082
334,100,16000,136.010836,26,3;8;5;4;3;3;4;3;5;3;4;4;3;10;3;4;3;4;4;3;4;3;5;2;2;1,time,0.25;0.2;0.166667,1233.916263
335,100,16000,154.124762,25,7;5;4;4;4;5;3;3;4;3;4;4;3;4;5;8;3;3;5;3;3;3;3;4;3,time,0.25;0.2;0.166667,1214.560667
336,100,16000,142.286314,25,3;4;4;5;4;5;5;3;6;4;6;3;3;4;4;4;3;3;5;3;3;3;4;6;3,time,0.25;0.2;0.166667,1225.744799
337,100,16000,126.498889,25,5;6;5;4;4;6;3;6;3;3;5;7;6;2;3;3;3;4;3;3;3;3;3;4;3,time,0.25;0.2;0.166667,1209.818775
338,100,16000,132.655440,24,3;3;6;5;3;3;6;4;3;5;3;4;4;5;5;5;6;3;5;4;3;4;4;4,time,0.25;0.2;0.166667,1249.714686
339,100,16000,137.488306,26,4;4;4;4;6;3;6;6;3;5;3;3;3;5;4;4;5;5;3;4;3;3;3;2;2;3,time,0.25;0.2;0.166667,1213.794763
340,100,16000,148.887665,27,5;4;4;4;5;3;6;3;4;4;5;4;5;3;3;3;4;4;3;6;3;4;3;2;2;2;2,time,0.25;0.2;0.166667,1235.777788
341,100,16000,115.440132,25,5;7;7;4;4;4;4;3;4;5;3;3;3;6;6;6;3;5;4;2;3;3;2;2;2,time,0.25;0.2;0.166667,1225.573995
342,100,16000,116.438994,25,4;4;5;4;6;4;3;5;5;5;5;3;4;3;4;3;4;4;8;4;4;3;2;2;2,time,0.25;0.2;0.166667,1193.683030
343,100,16000,114.845026,27,4;4;5;4;4;3;4;3;5;3;5;5;5;3;3;4;5;3;3;6;3;4;3;3;2;2;2,time,0.25;0.2;0.166667,1177.393824
344,100,16000,119.701194,26,4;4;5;3;6;5;7;4;3;4;3;4;3;4;3;3;3;3;3;3;3;5;4;4;3;4,time,0.25;0.2;0.166667,1182.320581
345,100,16000,165.037856,27,4;3;5;3;4;3;3;3;4;3;4;3;5;4;5;4;3;3;3;3;5;4;7;4;3;3;2,time,0.25;0.2;0.166667,1163.037801
346,100,16000,121.284256,26,3;6;4;5;5;3;3;4;5;4;5;5;4;3;3;4;5;3;3;6;4;3;3;3;2;2,time,0.25;0.2;0.166667,1197.999989
347,100,16000,115.358198,26,4;5;4;4;3;5;3;5;8;6;4;4;3;3;3;3;4;3;3;4;3;4;4;4;3;1,time,0.25;0.2;0.166667,1188.233787
348,100,16000,126.554510,24,10;4;7;3;6;3;4;4;4;3;3;3;4;4;6;4;6;6;3;4;3;2;3;1,time,0.25;0.2;0.166667,1181.767609
349,100,16000,118.890913,24,7;5;5;6;6;3;3;4;5;6;4;3;4;3;3;4;4;4;3;3;4;4;4;3,time,0.25;0.2;0.166667,1197.806287
350,100,16000,118.562257,25,4;4;3;5;3;7;5;3;3;3;4;6;4;3;7;8;3;3;3;3;3;3;3;4;3,time,0.25;0.2;0.166667,1140.031166
351,100,16000,159.974618,25,4;5;5;5;3;5;3;4;3;4;3;3;3;4;5;3;3;4;3;4;5;3;4;7;5,time,0.25;0.2;0.166667,1121.853815
352,100,16000,135.597467,26,4;4;4;4;3;4;3;3;4;3;4;6;5;4;3;3;5;5;7;3;4;3;3;3;3;3,time,0.25;0.2;0.166667,1146.793101
353,100,16000,160.272164,26,6;5;4;3;4;6;3;4;4;4;4;4;4;6;3;3;4;4;3;3;3;4;4;3;3;2,time,0.25;0.2;0.166667,1168.385400
354,100,16000,136.410384,28,5;3;4;3;5;4;3;5;3;4;3;4;4;3;4;3;4;3;3;5;4;3;3;3;3;3;3;3,time,0.25;0.2;0.166667,1121.515266
355,100,16000,152.549112,24,8;8;6;3;4;4;4;5;3;4;3;4;3;3;3;5;6;6;5;3;4;2;2;2,time,0.25;0.2;0.166667,1106.289014
356,100,16000,129.313282,28,5;3;3;3;4;4;5;3;5;5;4;4;3;5;3;4;3;2;3;3;3;3;3;4;3;4;3;3,time,0.25;0.2;0.166667,1151.095554
357,100,16000,195.776134,26,4;4;4;6;3;3;4;4;4;3;3;4;4;3;5;4;3;3;5;4;4;3;4;4;5;3,time,0.25;0.2;0.166667,1134.497401
